Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
1003,3.480686086,6.13709598,1.502485561,76.14279097,82.97216709,0
1391,3.117776074,8.852479213,2.216280206,77.28358291,80.45330729,0
492,5.138088676,4.547446521,3.152358823,85.15494961,80.7641402,1
556,2.224514739,5.926193956,1.99358782,72.15126588,70.36676079,1
640,5.561840747,8.326702825,1.367574571,75.16629021,76.16349132,1
1143,3.028660934,3.849784747,1.839326322,77.564848,77.11733068,0
786,2.718334184,7.626409612,2.936232754,77.23312049,69.41378173,0
676,2.040477164,6.550665365,2.037751801,76.02055816,77.19679797,0
843,3.471968105,5.314476744,3.882728247,77.11918597,71.7683478,0
705,3.397853235,7.71707214,2.374296921,76.87784941,67.24503195,1
619,4.440160925,2.447053477,2.0934966,76.6039558,84.03275301,1
1015,2.282247263,4.822540646,2.244626805,75.60268387,88.94819205,1
848,4.937824376,13.0776305,2.829343507,76.97198251,73.55347103,1
988,2.877019805,4.328917496,2.556118899,77.83958327,79.968994,0
698,2.766080214,8.173538762,1.589082818,76.6595663,73.17573035,1
652,1.016996919,13.70282688,1.967204274,75.87801066,74.77768142,1
539,2.596259363,8.562522465,1.920868163,76.78747385,75.09478245,1
601,3.504002002,5.896181387,1.922719826,75.76308247,78.68428619,1
610,2.550123853,2.558877196,1.116655559,77.9723176,69.00855868,1
799,4.155237059,5.804168007,1.114195579,74.962935,70.94276115,1
830,4.188529586,12.58405239,1.726703395,83.86426161,75.60928861,0
809,3.75567279,6.788085071,1.906858635,74.11973957,78.12836353,1
490,2.438762739,11.30651196,2.107327409,82.55588689,74.60261708,1
751,3.52383619,6.491420535,2.312513763,77.5582872,83.15813041,1
758,2.769053558,5.139731074,2.761690798,73.57720554,74.78329853,1
857,1.872074758,3.123607618,1.266542067,81.92113452,84.4387167,1
695,2.341005217,4.103370196,2.214481623,76.67746107,70.95017432,1
743,2.112867595,3.676133783,2.125030642,76.80010089,85.06212499,1
399,3.967771551,5.376547537,0.497902651,84.14405918,81.44441927,1
740,5.226099993,5.516890055,0.940206142,75.62726058,77.74907627,1
661,2.546529179,10.52663226,2.457568595,76.45984386,76.15620972,1
619,2.343295886,10.502666,0.997684047,75.70169626,70.43070585,1
436,3.638322152,14.53602021,4.428724134,77.76145151,65.18647988,1
547,1.99105066,5.159345903,3.158541048,86.21218258,86.71713393,1
576,3.807777266,6.291031153,3.401722391,77.68318295,81.54634995,1
643,2.81062067,4.015029969,2.104230996,73.87132527,75.78405277,0
1019,4.512713286,5.855153689,1.826087465,77.39743009,75.73583995,1
648,3.544289801,7.597946587,2.497971943,74.28819243,68.74409498,1
745,4.104788581,4.946475064,2.856015785,77.55340331,89.75559365,1
630,1.743583684,2.310593824,1.606486324,83.57224003,69.4425692,1
651,5.878920929,9.90887477,4.65023455,77.09691437,67.78149708,1
702,4.526542597,7.585515474,2.108862405,77.02937335,75.91871023,1
493,2.489451802,5.651003264,2.835339657,75.59279837,80.66572884,1
956,2.710183947,6.438228071,2.230796723,73.64262839,75.06964713,1
892,4.291684898,4.781538852,1.218393006,74.63446763,77.55722259,0
504,2.266321146,4.704251554,2.737026975,75.29690183,81.76793416,1
1383,1.417497479,9.571867799,1.627718621,75.65347867,84.45416361,0
711,2.679535865,8.016327427,1.364484252,86.35595075,83.75507555,1
1384,2.16343859,0.754384647,3.424738137,74.10362847,80.50362239,0
675,3.426774861,9.246831694,2.378371216,76.4389796,75.79177258,1
975,4.036972228,6.43550943,0.730495174,77.16878801,84.62444716,1
627,2.029959965,8.728653159,0.910830082,80.0437432,81.67130792,0
545,4.611696343,10.9544307,0.920066693,75.2093143,70.86508613,1
1156,3.002386237,6.650123068,2.000330858,76.45715846,80.62950715,0
639,3.633028682,6.890670257,2.161282205,82.79368928,79.92773601,1
864,4.17359004,6.185513889,2.557423495,74.7850961,82.94019401,1
1678,4.229457044,8.246837622,2.045125555,86.08769872,86.4598657,0
643,3.593541577,5.443927767,2.881177987,76.83884085,92.53449027,1
739,4.531783895,6.711863257,1.153551879,74.96233124,65.55175529,1
993,3.40758752,5.8161253,1.781742347,75.52255308,68.42423562,1
858,5.517880466,5.060114713,1.269739244,78.29130666,75.09460851,1
846,2.996517315,6.932775913,3.135656166,78.09592674,68.76838473,1
1037,4.311981965,1.068646278,2.298946221,76.43145059,70.74549685,0
555,3.683369644,1.794796593,1.467655199,81.91948592,84.38146774,1
670,2.691219224,5.780184784,5.936339326,75.21578214,73.36942161,1
650,4.743994364,9.630341659,1.765435494,80.68172159,77.69322401,1
811,2.970151425,7.677519074,2.741711062,75.48129723,78.33653907,1
902,2.130306269,15.05317057,1.277481272,84.77244801,77.54194261,0
516,2.187043881,6.045924004,3.03639921,76.75887263,76.52389953,1
1047,5.079794143,5.844303691,2.543596906,75.8053795,75.68095403,1
532,4.084338512,5.01296657,0.995556953,75.24297161,75.04045398,1
747,5.33963361,5.495423599,3.375834744,87.53062538,76.72442883,1
929,2.409217927,5.611066692,1.74372816,78.11984164,73.72072298,0
721,2.073110791,2.034095497,1.171941958,76.75629483,82.77191048,0
1104,2.464127478,9.301757006,1.918758413,79.77009037,81.58470071,1
1136,3.539535308,9.264191655,2.817256044,77.38423974,76.29778322,1
577,4.597143076,4.857432393,4.800987254,75.98157892,69.55537262,1
415,4.431096037,8.898729395,3.827027207,77.42359378,68.71571822,1
1216,2.011823493,5.960591306,0.882820082,77.25527937,76.88472575,1
867,3.58978929,8.50883366,3.05306704,75.59085997,76.53276761,1
504,4.283336415,9.717827243,2.771490216,76.43577273,88.30217056,1
621,3.341212575,6.462316225,1.517351952,77.70668292,81.88947998,1
1349,5.37923034,5.312616252,1.910341879,75.56158689,88.60397673,0
755,4.774313363,5.058411094,3.407010447,76.58375732,79.78620659,1
652,4.050205572,5.698820151,2.020791124,75.78288654,69.49102077,1
533,2.503763997,11.87447876,1.956200695,74.86607747,79.22325423,1
791,3.709991164,1.240394692,1.680072528,77.1066066,81.69277565,0
652,3.251323516,4.77960985,1.037455438,77.38110676,81.76319208,1
559,5.031652915,4.134559295,1.94244883,77.92144825,71.33504762,1
846,3.532149762,9.069155078,1.670749454,77.24521963,78.86915422,1
1090,4.514541702,6.685787618,2.8326849,77.89751714,80.62402526,0
720,3.731326034,3.93426153,1.533704625,74.64439426,83.9625526,1
442,2.990490827,4.492227257,1.068316152,74.50903868,65.78407281,1
1098,5.20336813,4.675216561,2.067921265,73.64238767,69.15436338,1
793,2.457093915,7.598423271,1.870572863,74.28053627,78.19887211,1
576,2.141937872,6.280228189,5.304100248,76.34741691,74.31559124,1
560,2.422771205,2.35936325,1.81622184,80.78912801,83.28171327,1
631,2.704263912,7.522632014,2.47275307,79.98622082,72.14596279,1
710,3.633676377,7.302865134,2.328290421,77.79355239,76.3863847,1
1431,3.469339063,8.377581114,1.575283091,84.58260282,85.16015032,0
979,4.6353256,4.012393306,2.742557719,78.09217945,83.30169747,0
589,4.220424194,10.72087551,1.358549674,73.24469357,65.34518525,1
581,2.767335041,5.74916391,2.972442711,76.63977072,86.73203322,1
461,2.648378058,7.529118475,2.290114633,82.31276907,65.74667254,1
425,2.153499883,6.238534768,1.934006206,77.89056025,84.99062088,1
750,2.79534042,7.71124766,1.533158222,76.46287585,83.42890276,1
406,1.960742445,6.667935577,1.840122887,76.62035123,73.09646519,1
437,2.693598404,11.03760475,1.326968303,76.75258056,77.06677319,1
928,2.09883076,7.339936282,3.71874166,81.93781461,91.21471915,0
453,4.159076126,5.013127255,2.802349441,77.47402985,64.64215158,1
809,3.521577542,12.6012095,3.220427177,82.92897534,90.51870476,0
576,3.060142512,4.7912482,4.280221958,75.37807043,88.10401524,0
1157,2.410602452,6.080568225,4.758446257,76.25595729,78.18161785,0
1172,3.072843147,5.12883176,1.482064572,76.6057017,83.82395711,0
1245,1.892227963,5.85022477,6.002365582,77.84566168,92.5774016,0
1136,3.242379685,5.670976506,1.52319078,75.66424171,80.62387924,1
1505,5.049988331,6.953149531,1.358659995,76.59152431,74.26896266,1
609,2.63727417,10.03125922,6.971471411,74.61672158,76.63563041,1
506,2.19403373,6.597134634,1.286274473,76.10188607,77.78875079,1
610,2.805650337,5.738584819,2.713146722,73.94072897,85.50358123,1
504,3.510968937,6.359011475,2.110278932,86.92056423,76.21979371,1
935,2.997496554,2.877057269,1.253529789,75.13782517,79.02393411,0
760,4.894610514,10.0324657,1.965070815,76.57717735,75.7193191,1
915,3.643655138,4.913305422,2.972874597,77.00656585,80.34736935,1
434,4.779583398,1.804387556,1.51476882,75.51862738,71.28134926,1
435,3.475054368,3.645335777,1.413662432,78.66707259,78.14304945,1
1071,1.858201149,6.388231949,2.983296106,73.91843425,86.32347503,1
1119,2.572049959,10.32996927,2.484716838,74.10236263,68.68570868,1
1003,2.531922016,8.869784827,0.875401918,75.9214321,78.18301799,1
392,4.934796238,4.547377409,1.532905896,79.88819085,69.73595504,1
453,2.243080106,5.85216023,2.755346152,77.17487119,86.16039817,1
484,3.058464011,6.556646798,1.603734043,75.03060918,74.78104069,1
1365,4.306918555,8.690700858,1.342401769,80.06160702,82.19789303,1
690,4.302294943,8.539984102,2.680797767,76.91264832,80.34802779,1
925,5.146751649,8.342517871,6.174729284,74.40824064,76.42864572,1
519,4.039407842,3.859118299,1.006747311,85.12236894,75.82273654,1
478,2.902979506,7.976398153,3.255871305,77.27096385,91.15476291,1
722,3.482872753,5.347531882,2.408338701,76.18401017,76.90352323,1
413,2.585994656,16.66110852,3.462777341,77.2710885,85.93130527,1
441,1.758548087,8.837164105,3.711052121,77.78630377,85.7343793,1
612,3.613140905,6.124748702,2.65128929,76.96281568,74.92707965,1
574,4.122944138,8.353271867,1.992030622,75.80687363,76.61624574,1
837,3.7830705,6.863314459,1.582098141,78.06929533,84.10569744,1
1050,1.861885519,8.126565823,1.759817401,76.90034374,84.71840063,1
712,2.346559403,4.572787908,3.982436787,78.1491364,86.36982755,0
606,2.294300441,6.11010864,2.829430822,76.54154618,75.36702347,1
1082,3.746413459,3.99860963,0.994802832,77.17286062,84.92911715,0
555,3.58170362,5.925911581,3.159490118,78.97357718,76.74953694,1
656,2.740026409,6.091150618,3.966372518,75.55794015,82.96720085,0
370,1.895986462,16.51134782,3.551033906,82.65443468,76.1284858,1
428,2.099617308,2.702059096,2.568794019,76.13466672,76.74958435,1
817,3.705183019,6.190978816,1.396740125,74.53233416,68.81750288,1
841,2.182049011,8.047473722,2.465833167,75.16202738,82.91668446,1
727,3.750224969,6.87997617,1.599974872,75.0307296,75.3233541,1
446,2.538523695,7.984408337,2.960961055,76.5097282,76.63722139,1
1001,4.712812097,10.09360017,3.147879397,83.4949219,70.129844,1
919,3.339887151,6.242401209,2.845641476,73.63043522,88.07438387,1
867,3.689791422,4.967079187,3.891220889,75.39543837,74.00223888,0
471,3.847102776,4.922807448,2.857333462,76.51049611,75.7859978,1
769,2.141933233,10.29141305,2.777403181,86.88795523,78.17663919,1
943,2.01036288,3.875532468,1.529384737,76.1359751,86.51059756,0
969,3.802923272,8.052809608,2.98937848,77.33247112,74.972705,1
1240,2.9139988,8.407339314,1.794172528,76.04101529,67.15693125,0
423,2.502221162,2.938880979,3.761432062,75.40028458,78.87469968,1
634,3.692225303,6.478218512,1.954951741,76.64441819,77.89704385,1
869,3.125414697,7.337681939,1.588321288,80.97059613,78.71934477,1
740,3.222705552,11.64654125,2.239005165,76.24340985,74.99885758,1
631,2.213894132,4.407635222,2.865963222,73.29368262,81.95786917,1
701,3.794251351,7.714267776,2.738930266,80.47332842,71.18592909,1
1171,2.174751512,4.498705349,1.432565587,74.83571629,70.74137674,0
525,3.07911953,12.33855287,1.381349969,74.28257126,74.3709308,1
410,2.976919687,7.519396549,2.964657974,77.68139594,83.96409898,1
758,4.382250573,5.821423152,2.966204239,81.23737481,77.64450003,1
909,4.582069519,13.52541233,3.235647557,74.85339453,80.24986598,1
481,2.196336049,6.784445123,3.3108417,76.22424847,83.9685852,1
972,2.740212143,5.468693449,4.020734012,77.66515579,81.05338684,0
1017,2.271675319,11.76857703,3.439215252,76.67613845,75.62575194,1
502,4.159377326,6.759875593,1.231715117,76.61639564,81.76418157,1
618,5.336821243,8.672590065,1.735615658,75.54533568,76.95648992,1
752,5.489483482,11.16258953,1.062355703,78.7251547,68.34745779,1
901,3.089281576,6.690338362,1.518681526,75.83336859,67.5154006,1
441,3.305267109,6.560397401,2.703575686,82.41638179,81.15578744,1
628,2.658459609,5.623762607,4.632759527,74.61441382,81.60078783,1
896,2.726267962,4.944197668,3.175727915,79.49372264,83.05596757,0
932,4.241621567,6.692255046,2.254448177,76.41282718,74.41770806,0
459,3.029269364,6.880355556,1.408355034,76.7737382,76.56502686,1
577,4.395528797,3.834287252,1.044380061,83.09121623,75.48304728,1
577,2.500811274,4.45477134,2.35804468,76.00992857,68.66607152,1
698,3.469154154,5.276572964,2.034268945,73.4508997,65.58280847,1
415,1.70194368,7.851241416,3.136329666,75.4587696,72.82579131,1
738,2.821827399,5.641810048,1.691913192,77.06018032,78.19932709,1
478,3.293951706,3.611067258,1.719364959,77.06911073,81.00178698,1
706,3.26884623,11.14085626,2.85117451,74.50584817,73.07764835,1
891,2.391240796,4.152287008,2.50386019,77.58807174,84.05278349,0
713,2.104135342,5.431962452,1.070529815,81.14894391,74.12873411,0
530,2.915971072,5.63400991,2.726025058,80.29232386,80.28514818,1
750,2.650184828,9.321113351,1.486793986,79.44644845,75.07424529,1
952,1.850967882,6.325146315,6.373646101,77.35100369,88.87218292,0
762,3.236121207,11.01395685,4.718353296,75.88600638,79.55017364,1
1207,3.105795259,7.568521924,1.709388824,77.55725237,79.88417402,0
672,2.470481306,6.813355158,1.735413485,76.54955114,76.10738166,1
824,3.440110781,8.584812596,6.734971339,83.72114906,80.35131713,0
773,2.309876535,6.748409983,3.048791184,76.07270534,84.44166413,1
817,2.714331751,3.204104257,1.784976626,76.69215505,76.83992381,0
410,3.366457138,5.87675952,4.149554792,76.03055712,74.65713716,1
433,2.743384365,4.815846599,2.069586802,77.52104218,86.44136532,1
778,3.77062129,5.712575629,1.30491134,77.39997821,78.66519154,0
848,4.339102321,9.802549076,1.032649014,75.59997726,76.70682339,1
1225,2.030876521,7.592607561,1.224191296,77.03333168,83.99447351,1
733,5.111072865,14.78498487,0.951300202,73.95967121,78.2596068,0
690,2.356505017,5.017823692,3.246331118,74.47710618,71.95013153,1
952,2.435950077,4.203035258,3.030752864,77.82714784,88.43497472,0
966,5.388390504,6.275141661,3.08691089,77.87185908,74.64411642,1
1090,3.593942919,2.843234702,3.171835765,77.84072035,70.06251667,1
973,2.680417986,7.48716052,3.424193102,76.12989253,79.79373065,0
585,4.315387897,5.965557606,1.719429189,75.45912403,77.45819445,1
1023,3.455459964,6.137927078,0.313622083,77.22208991,72.99199683,0
986,5.081854974,5.973854555,1.66673286,75.60820406,76.71485994,1
1092,2.630179623,6.135267216,4.245652619,76.6541607,75.56324918,1
532,3.317003487,5.334736391,2.896902198,74.97804081,90.93450891,1
733,2.610313861,7.109651773,1.998976255,78.6195823,80.05290565,1
1331,1.966509326,6.453802346,3.571485697,77.55942285,76.28676558,0
588,2.599037384,4.593786673,3.546853555,73.82947771,78.90994177,1
766,5.462266713,4.226147018,2.75042552,83.31431614,77.63133859,0
618,5.391784807,11.5602246,5.492189365,77.10945287,86.5044749,1
781,2.729246873,12.02220418,1.83775087,80.32728435,79.59675541,1
708,2.952594528,2.74168756,2.403640688,76.03465351,81.35474765,1
607,3.227210221,4.13845761,3.40135551,76.33248698,76.62282709,1
478,2.208765335,3.111809909,1.970510675,77.96936195,87.77434683,1
517,2.322203443,9.620173186,2.883031816,75.48766518,72.32488269,1
614,3.222727125,5.766660382,2.668074792,77.66127432,83.51199037,1
1031,5.020083417,7.218094747,0.885828202,77.67168456,85.5711128,0
907,2.608657513,6.162707596,0.97008804,78.16392392,87.95917449,0
630,3.646982061,4.622779167,1.504157142,75.52643401,87.15981785,1
623,1.91837064,4.810781563,3.642666879,78.49270922,77.82751128,1
522,4.025598449,1.192783257,3.235658348,74.63159115,73.34693521,1
834,4.636232357,7.276154415,1.316753573,73.87266934,74.97670672,1
753,3.220745474,6.938979276,2.371153451,76.24352842,82.29550595,0
638,3.191959235,8.920042832,1.688791097,75.88900191,74.20052942,1
570,3.380852535,8.05641935,2.141633381,87.07117869,78.41279578,1
913,2.006367767,4.62593405,2.139020332,86.04226196,79.84822116,1
589,2.21793368,11.66722284,1.944048103,78.14551743,79.34549477,1
889,2.880662755,5.744566558,1.083479503,78.01158167,79.52855992,0
673,2.143765933,18.82593571,1.744879009,74.46916307,87.09458733,1
881,5.258054834,7.087961341,2.780317903,84.81395446,85.4676875,0
688,2.480614097,4.05394163,2.496011833,82.92135807,69.94716364,1
798,1.975885212,8.25605073,1.199638563,76.77221717,76.08310734,0
844,2.121480214,4.123632476,3.392019457,76.47297045,79.47548977,1
827,3.580818999,6.937670131,1.448017253,74.68500387,79.75864051,1
427,2.643333854,5.353643711,6.907917201,74.61222599,70.46021994,1
610,1.744099801,6.242142726,2.655689059,78.72906292,87.5782468,1
901,3.70861397,16.151676,1.681929564,86.04128928,83.14996369,0
624,3.640556445,12.3142633,2.356096752,81.58440995,83.2265513,1
497,3.96661364,6.847104514,2.703716687,80.80946845,76.97547369,1
983,4.527692486,5.298949709,2.179329724,76.8208722,86.9592459,0
686,2.565916405,7.142189542,1.57595383,74.92970937,72.18819071,0
647,3.566237437,5.668175288,1.547422104,73.59791417,80.51572098,1
872,3.403323008,12.99733571,3.599625536,78.16463725,77.11347905,1
900,5.528922347,4.418190012,2.798169348,73.77841017,80.40378193,1
733,2.847440763,4.225404469,2.521237383,78.56205274,79.04892537,0
546,2.619223684,4.459455535,1.825319517,74.32935325,83.81279471,1
567,3.974806245,8.344605611,1.089297559,77.84037167,86.61684459,1
750,2.000860182,6.194866274,4.209407675,78.16793361,75.24891912,0
1409,5.232303783,4.760199229,2.569816505,76.19943678,79.34176483,1
639,3.336400984,4.443712231,2.262322844,75.98202564,86.5805278,1
759,2.872575435,6.886894878,1.777265353,76.66400559,89.85356063,1
569,3.409662698,11.23321274,1.028957551,83.48749063,79.8526982,1
800,2.207890018,4.94088304,3.287822357,80.24726397,82.17809932,0
504,2.171171375,6.410808049,1.802261831,76.53942706,82.91259072,1
381,3.931360889,6.987128056,3.57976173,84.11386823,83.26413785,1
804,4.817832349,6.034622843,2.248021016,76.77320565,82.494118,1
346,1.939344415,12.56111385,2.572672625,74.89543872,66.4317456,1
632,3.134099473,6.866373881,4.881337958,75.93603459,76.66780886,1
373,2.367016855,3.693870405,1.927055538,82.46227656,75.52155964,1
610,3.172282931,10.05490854,2.752264469,76.34073754,73.95274816,1
576,3.634043154,3.993163192,2.701827676,75.82091193,84.37068183,1
788,3.233824882,6.167775187,2.943938468,75.8194127,80.4685055,1
750,2.308416717,4.999007444,1.885546231,78.13656274,79.38930069,1
753,2.229491155,8.254421829,1.430319633,81.75932059,74.97783255,1
833,5.130361297,6.103103409,3.551696015,74.12861098,65.15583518,1
1060,4.066066618,4.788017039,5.173525504,75.80633667,79.55204431,0
1029,3.882524964,6.933716417,1.691726642,76.7070491,77.70945505,1
735,2.382593774,5.533941287,2.309452924,75.48043373,78.79994042,1
447,3.331246463,7.741688494,2.682893182,76.65231578,90.46971903,1
576,2.436291182,5.826030367,2.23110206,84.15854255,85.20399755,1
1132,5.007241875,8.077144771,3.349161379,75.26730445,71.3568781,1
639,2.507608842,5.991826009,1.893640033,74.79441248,77.38900037,1
710,3.994456556,19.07674171,5.195582988,76.93829172,72.72144863,1
1275,3.412134758,10.32367553,2.43678083,75.89809766,82.18177224,0
488,2.515882798,4.595755986,1.654387117,77.44249084,77.66736348,1
706,4.283873346,9.976625693,2.259289275,77.79670671,72.26309785,1
1448,2.365503248,5.823340657,2.369096536,76.56713811,76.07446818,0
1114,2.907374826,4.844821998,2.062666572,78.15411277,79.84225635,0
904,3.828892078,5.032243342,1.196708695,86.8492501,78.74040722,1
547,3.561913713,7.096532263,2.428887106,77.60319626,66.25769768,1
657,2.450562395,5.593865159,2.509313103,76.03987291,72.86177145,1
549,3.408672812,14.68113698,1.536127062,77.60375824,71.28667124,1
985,2.51896321,9.04977145,1.669871203,76.5040838,80.17462597,1
494,5.315852325,5.116881758,1.666291377,75.74587639,74.65671073,1
984,3.206440075,4.707161091,2.321899392,82.83425036,82.03803012,0
654,4.355010358,5.556914097,1.893761541,77.84874736,90.82624923,1
554,3.434187857,3.935704913,2.255007669,75.25052961,83.22771529,1
1153,3.249960581,3.091198771,1.179491604,78.06980584,76.19752474,0
553,3.966559893,4.016781583,1.369806728,76.33550325,87.79533062,1
552,2.57442584,6.207208796,2.033436485,75.20558083,80.62677196,1
478,2.25237578,4.230198746,3.340481748,82.82703,69.99937118,1
978,3.362684257,5.528830538,3.213507029,76.62724592,77.14209512,0
783,3.220059535,12.69716865,1.539830089,75.81136225,68.75124668,1
474,3.812962184,13.47269348,1.666001839,77.83846454,74.42418421,1
1220,2.035676327,6.769503567,1.54224506,76.84209622,82.7034994,1
459,3.998124118,7.06844052,6.032483035,74.52807523,84.17196318,1
672,2.921114019,5.335439678,1.020365999,76.20837517,78.19937352,1
650,2.821995735,7.197912509,2.634563359,78.42638393,75.98507079,0
494,1.940434488,9.427911877,2.645652699,75.17320712,88.37962899,1
1105,4.231219145,4.589737806,2.41488832,75.83671146,74.06992306,1
549,5.04445553,6.365273411,2.584640126,77.80728744,70.04193912,1
1168,5.151357536,6.083003667,0.94750429,76.25301836,73.63005359,0
820,2.626964872,7.128498826,1.87725671,72.63531052,72.3326544,1
718,3.816325044,1.418438971,1.294164387,83.39567481,70.70295191,1
655,4.058542035,5.216857649,1.872693866,89.02943709,78.48237891,0
1083,5.208650832,8.058840838,4.72795632,75.9728508,79.34026464,1
1069,2.056234404,4.454270242,2.014583582,76.13632283,78.30524217,0
899,4.453286101,4.76287921,1.252320564,84.7602803,80.68576606,0
540,3.081386847,4.375281144,0.982797128,76.41520746,79.3204985,1
828,3.377321976,4.441523019,1.470001574,78.06727094,80.5445842,1
1123,3.289003765,8.632622313,1.750833456,76.68996394,68.59414491,1
754,4.495885402,6.438608231,1.420315394,76.13543934,73.30304814,1
467,2.509867756,12.0475244,3.299257958,75.82681748,72.74217375,1
632,3.483622493,17.95876508,2.990722864,74.68461986,83.9125036,1
967,2.482748415,4.639752561,1.40480363,77.14684769,85.54142084,1
824,2.915403972,3.918087219,2.365288069,76.30814475,76.8604144,1
417,3.389634656,6.282400405,1.75289636,75.88785533,71.69443436,1
853,4.765627218,6.231245472,2.033109214,83.22978552,70.77397124,0
866,2.445341427,14.89758939,1.227268577,76.8148647,83.69193932,1
721,4.333740562,4.116938813,3.924033797,74.72723867,66.83904245,1
519,4.883594709,9.520376077,3.509034913,76.00114063,71.61068157,1
734,3.180743922,3.418079977,0.690761705,78.7352428,80.51929178,0
587,2.385097807,2.609545144,2.740886096,76.55402296,70.87395141,1
628,3.900303045,6.804186356,1.342175329,76.67435418,77.01634474,1
435,2.64552132,9.246408782,1.966846495,74.99365525,87.93987455,1
524,2.809643027,5.115038441,2.033829047,82.52661846,80.15525904,1
902,3.983230929,8.010037514,3.110430194,76.80628607,69.95031082,1
782,5.974735552,11.53218551,2.015605223,76.30689899,78.25753194,1
986,3.015482861,6.160810566,5.742414292,82.49318388,73.65944986,0
580,2.148754205,7.550293602,2.794424357,80.90610765,81.23257102,1
729,2.13514515,5.498718704,2.561365952,75.36722188,84.73475483,1
463,3.702971074,10.09863522,2.883494551,81.74557492,90.62564474,1
458,4.006601358,10.23899201,2.555578687,76.67159549,77.63083964,1
583,2.457127371,10.37454663,1.412451581,75.86773556,79.21456787,1
729,2.538832118,0.435693215,2.233831344,76.44785656,88.79479687,1
679,4.028909846,11.08223848,2.752122596,76.22036873,82.56142344,1
757,2.786417555,5.393387807,0.582532583,79.99480766,80.39672933,1
640,4.686800902,5.793502478,3.697538834,78.0561144,80.83977732,1
579,3.69852149,6.450564004,1.64601059,77.46943196,71.78021045,1
815,3.422208924,7.176713082,2.431909987,76.95983857,75.12341787,1
903,4.323024347,7.242389803,3.066575464,75.87387134,82.86594222,1
467,3.09554407,4.751270676,2.428702005,77.76895038,70.23161126,1
610,3.084711593,16.34595518,2.249347307,75.769648,67.6445296,1
1005,4.042843027,0.783795251,2.802961249,77.16934797,82.60942614,0
612,1.981109273,6.615775179,1.381978338,76.30455762,84.89243003,1
469,2.244982914,7.020500865,0.246692655,76.9158745,86.21917274,1
1236,3.949797952,5.791952918,1.906799881,86.2113901,75.60895672,0
1090,2.287594013,6.741914536,2.826108396,75.94600447,75.06752844,1
648,3.107832869,7.524984651,1.186843873,76.93335826,86.81934895,1
792,3.865396577,7.12003195,2.598757246,76.24084504,78.07581955,1
787,4.044578364,8.285340875,2.990006797,76.22492247,68.19997541,1
617,4.42382832,8.570801919,1.203098021,74.44965694,84.65888653,1
543,4.324418024,18.78629677,1.505037565,77.95483803,88.2619261,1
342,1.928643493,4.602446082,1.835377296,74.18934907,64.80685168,1
988,1.529303253,6.219582026,2.635627584,75.29388802,84.79464766,0
523,2.949061431,6.273911397,3.213270047,79.66769189,68.75059357,1
1741,2.862497286,8.824688568,2.254874266,82.72297719,77.99219764,0
952,2.793646183,6.926700831,1.56634439,83.11907343,78.52085886,0
501,3.67406453,4.099890523,0.857548338,77.40669105,77.86535089,1
985,2.555085783,2.401619284,6.620013636,76.37171451,72.66173759,0
578,2.599268356,6.076600728,2.508928254,74.59076847,69.52496582,1
748,0.317230586,6.214468137,1.188541865,86.28051314,77.28609619,1
578,2.561981605,7.443513822,2.433970493,73.88109603,74.83607642,1
701,3.146798783,5.832339253,3.097496182,76.92440478,87.2261829,1
1363,3.735228159,2.730281235,1.987955807,75.50004907,78.26751885,0
588,1.866736257,6.855087629,1.512372797,76.5882331,85.09049614,1
597,4.070545154,8.00492032,1.47229715,75.35300941,64.21434675,0
842,2.991860868,3.285393392,1.911922173,74.97790395,79.49493094,0
818,2.159032934,5.032908688,1.932903442,76.66784094,75.73163539,0
367,4.754581127,8.225958605,2.937296063,76.19051764,71.49264035,1
421,3.629442685,4.351758073,2.657996574,82.30124248,87.62390188,1
830,2.685146447,6.959360745,2.02632195,75.93053839,73.4606375,1
474,2.681084268,6.378275859,1.034419775,77.15755867,70.76225279,1
622,1.843715128,8.425056632,2.092657269,82.90891562,72.54864858,1
554,4.275605633,5.459291135,1.319507516,80.68270348,81.22732353,1
1038,3.995456204,4.77617633,3.236393274,75.65765634,81.72012448,1
409,3.177438334,4.796372226,4.298225531,74.55640916,84.35210626,1
738,2.772175983,8.300100982,1.195261591,76.08464933,79.27894852,1
1332,5.176745492,6.645048231,2.709682424,80.91776871,77.67219534,0
736,4.351918323,4.229202787,2.68774037,76.70107556,83.29277243,1
608,4.218295299,4.503981778,2.057006327,76.45104633,86.94144464,1
614,3.392872927,4.132578635,2.339908308,76.46188165,82.59252824,1
1457,4.113648065,5.753591852,5.951024911,75.24840968,77.23220103,0
945,4.563903258,3.840165459,3.931150385,78.06160866,84.26183918,0
554,2.105938555,10.43731229,1.480089112,75.49640719,76.0334424,1
567,0.614028311,4.466970339,1.901716798,76.95792298,85.75466004,1
1054,4.195705902,4.579131001,2.736206315,76.92443906,71.35358111,0
601,4.531286765,10.73903719,1.74035679,75.82508836,90.10014339,1
569,2.750778056,6.358760212,2.724312748,77.06317365,69.6213752,1
857,1.961509301,6.952512915,2.149182404,77.38421722,79.80950362,0
524,3.479533044,8.171632771,1.195479727,75.63617459,66.53563772,1
607,2.837521749,10.78825192,2.411743617,83.80994651,75.97076121,1
739,3.812284517,2.763979925,2.600368234,76.41595159,82.36310653,1
